label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
Hello,0.2625371217727661,0.6156213283538818,3.7867744140385184e-07,0.3128037750720978,0.5885629057884216,-0.020865296944975853,0.3575693368911743,0.5384050011634827,-0.026916032657027245,0.39012059569358826,0.49004247784614563,-0.031789716333150864,0.4133721590042114,0.45245951414108276,-0.03580598533153534,0.3272952437400818,0.43520602583885193,-0.002726015169173479,0.3481076657772064,0.36920836567878723,-0.011472220532596111,0.35831570625305176,0.3294289708137512,-0.022582612931728363,0.36632367968559265,0.2931796908378601,-0.031110994517803192,0.3002447783946991,0.4242129623889923,-0.0022151945158839226,0.31760603189468384,0.3504566550254822,-0.0077366940677165985,0.3276747167110443,0.30244776606559753,-0.018067268654704094,0.3353058397769928,0.262254536151886,-0.026630232110619545,0.2713697552680969,0.4288080930709839,-0.005519411526620388,0.28128018975257874,0.3588975965976715,-0.013170653022825718,0.2892307937145233,0.3140345513820648,-0.023013580590486526,0.2962624728679657,0.2766219973564148,-0.030681146308779716,0.23924382030963898,0.44553884863853455,-0.011320726945996284,0.23190852999687195,0.39377614855766296,-0.020604485645890236,0.22769242525100708,0.3576333522796631,-0.025829939171671867,0.22477340698242188,0.32357296347618103,-0.029316497966647148
Hello,0.2616192102432251,0.6140069961547852,3.820545657617913e-07,0.31250667572021484,0.5880501866340637,-0.022304795682430267,0.35750454664230347,0.5389911532402039,-0.0291689932346344,0.3907982110977173,0.4904610514640808,-0.0346105620265007,0.4141131043434143,0.45265325903892517,-0.03921940550208092,0.32788214087486267,0.4359879791736603,-0.004756005480885506,0.34953081607818604,0.36958521604537964,-0.01421076338738203,0.35989755392074585,0.3294375240802765,-0.02562570571899414,0.3678525686264038,0.2932213544845581,-0.03426605835556984,0.3007303774356842,0.4249330163002014,-0.003537338227033615,0.31854447722435,0.3507542610168457,-0.009738955646753311,0.32869619131088257,0.30240172147750854,-0.020325731486082077,0.3364197611808777,0.2621420621871948,-0.02904277667403221,0.2717689871788025,0.42932745814323425,-0.006186079233884811,0.28286319971084595,0.3590838313102722,-0.01429718267172575,0.29143384099006653,0.3139854967594147,-0.02427494339644909,0.29898765683174133,0.276560515165329,-0.032029591500759125,0.23963859677314758,0.44571998715400696,-0.01143117155879736,0.23326005041599274,0.3945867419242859,-0.021082421764731407,0.22950339317321777,0.3585258424282074,-0.026556750759482384,0.2267269790172577,0.3246609568595886,-0.030204812064766884
Hello,0.2611592710018158,0.6127889156341553,3.94567706507587e-07,0.3123093843460083,0.5863757729530334,-0.02265017293393612,0.35786810517311096,0.5392796397209167,-0.030002577230334282,0.3915635049343109,0.4921284317970276,-0.035875286906957626,0.4148067235946655,0.4532070457935333,-0.04082522913813591,0.3279936611652374,0.4354555010795593,-0.005023227538913488,0.34945693612098694,0.36914968490600586,-0.014706780202686787,0.359894335269928,0.32937169075012207,-0.02632400393486023,0.36816540360450745,0.29321980476379395,-0.03499520942568779,0.300799697637558,0.4242558181285858,-0.0036246280651539564,0.3187433183193207,0.3505322337150574,-0.009599670767784119,0.3291722238063812,0.3027465343475342,-0.02011309191584587,0.3373241424560547,0.2628900706768036,-0.028751946985721588,0.2717573046684265,0.4284903109073639,-0.0061119734309613705,0.28247109055519104,0.35893356800079346,-0.013744102790951729,0.2911640703678131,0.31468504667282104,-0.023175694048404694,0.2991281747817993,0.27797582745552063,-0.030533427372574806,0.23975348472595215,0.4446791410446167,-0.011271223425865173,0.2335433065891266,0.3938543200492859,-0.02026347443461418,0.23021459579467773,0.35843974351882935,-0.0250256285071373,0.22781458497047424,0.32535144686698914,-0.02808355540037155
Hello,0.261099636554718,0.6121981143951416,3.912849706466659e-07,0.31145527958869934,0.5869928002357483,-0.022850429639220238,0.3572779595851898,0.5398144125938416,-0.030121803283691406,0.3911183178424835,0.4926929175853729,-0.035833939909935,0.41421088576316833,0.45401352643966675,-0.040616724640131,0.32830414175987244,0.43587207794189453,-0.005854515824466944,0.34969276189804077,0.3692236542701721,-0.015271167270839214,0.35989534854888916,0.3292248249053955,-0.026427242904901505,0.36763694882392883,0.293056845664978,-0.03482683002948761,0.3013366162776947,0.4244522750377655,-0.004554578103125095,0.3198898434638977,0.3497825562953949,-0.01050314586609602,0.330354779958725,0.30149534344673157,-0.020739195868372917,0.3380720913410187,0.2619633078575134,-0.029182661324739456,0.27230700850486755,0.42827484011650085,-0.007127947174012661,0.28440070152282715,0.35757577419281006,-0.01509618666023016,0.2928602397441864,0.3125983476638794,-0.024976598098874092,0.30031338334083557,0.27594202756881714,-0.03259332478046417,0.239592045545578,0.4441514313220978,-0.012320299632847309,0.2328672707080841,0.3923586308956146,-0.0219844002276659,0.2290000021457672,0.3562667667865753,-0.02743360958993435,0.22621862590312958,0.32282572984695435,-0.030964607372879982
Hello,0.2607569694519043,0.6122742891311646,3.887296031734877e-07,0.31149303913116455,0.5864384770393372,-0.02167966589331627,0.35632720589637756,0.5391981601715088,-0.02829653210937977,0.38986900448799133,0.49165791273117065,-0.033622562885284424,0.41344648599624634,0.45357710123062134,-0.0380505733191967,0.3279975652694702,0.4351630210876465,-0.0035074271727353334,0.34952235221862793,0.3682907223701477,-0.012210942804813385,0.35978662967681885,0.32851696014404297,-0.023156266659498215,0.3674984276294708,0.29233017563819885,-0.031449634581804276,0.30088019371032715,0.42367175221443176,-0.0024688735138624907,0.3192545175552368,0.3493041396141052,-0.007559239864349365,0.3291630148887634,0.3015431761741638,-0.017569521442055702,0.3363092839717865,0.2621564269065857,-0.025937732309103012,0.271696537733078,0.427593469619751,-0.005257154814898968,0.28326931595802307,0.3577691912651062,-0.01217978447675705,0.2917504906654358,0.3132728636264801,-0.021471843123435974,0.2992163598537445,0.27696746587753296,-0.028848227113485336,0.23888364434242249,0.44357404112815857,-0.010648221708834171,0.23207253217697144,0.39187178015708923,-0.01909443363547325,0.22861525416374207,0.35590529441833496,-0.023689357563853264,0.22626760601997375,0.32274240255355835,-0.02674105018377304
Hello,0.2603275179862976,0.6105490922927856,3.8717462302884087e-07,0.31165409088134766,0.5851427316665649,-0.022209851071238518,0.35676947236061096,0.5380668044090271,-0.02893219143152237,0.3896138370037079,0.4902850091457367,-0.03421742469072342,0.4131995439529419,0.4526900351047516,-0.038623496890068054,0.3266644775867462,0.4344605803489685,-0.004273722413927317,0.348951131105423,0.3682100176811218,-0.013350681401789188,0.3597688376903534,0.328167200088501,-0.02452763170003891,0.36796823143959045,0.2917291522026062,-0.03299500420689583,0.2997536063194275,0.42317748069763184,-0.0029634032398462296,0.31861284375190735,0.3492599427700043,-0.008559797890484333,0.3286001980304718,0.30140405893325806,-0.018790878355503082,0.33579176664352417,0.2617289125919342,-0.02730576880276203,0.27094146609306335,0.42722639441490173,-0.005504363216459751,0.28255635499954224,0.3577200472354889,-0.012973248958587646,0.2910890281200409,0.31311672925949097,-0.022483468055725098,0.29845407605171204,0.27630868554115295,-0.029966110363602638,0.23850101232528687,0.4430098831653595,-0.010670573450624943,0.23187652230262756,0.3915892541408539,-0.019635146483778954,0.22839385271072388,0.3556297719478607,-0.024588806554675102,0.22588662803173065,0.322346568107605,-0.027885904535651207
Hello,0.26141223311424255,0.6101662516593933,3.9562942788506916e-07,0.3118164837360382,0.5846385955810547,-0.02239817939698696,0.3561171591281891,0.538472592830658,-0.029790008440613747,0.38848912715911865,0.49094387888908386,-0.035761091858148575,0.4118588864803314,0.4519823491573334,-0.0409390963613987,0.3261343538761139,0.43383678793907166,-0.0059239561669528484,0.3476924002170563,0.36719802021980286,-0.01567908003926277,0.35840508341789246,0.32693982124328613,-0.02700701914727688,0.36663416028022766,0.2906340956687927,-0.0355355441570282,0.29885271191596985,0.4228358864784241,-0.00504347076639533,0.3170347809791565,0.34809988737106323,-0.011471791192889214,0.3267582058906555,0.2997227907180786,-0.021923266351222992,0.3338208496570587,0.2600029706954956,-0.030537579208612442,0.26953378319740295,0.42736920714378357,-0.007997721433639526,0.2811482846736908,0.3568795323371887,-0.016435405239462852,0.28961655497550964,0.3116217255592346,-0.02654620073735714,0.2970857620239258,0.2745201289653778,-0.03436616435647011,0.2368180751800537,0.44369086623191833,-0.01350775919854641,0.22959738969802856,0.391728937625885,-0.023687519133090973,0.22537991404533386,0.35545340180397034,-0.02942371927201748,0.22213377058506012,0.321689635515213,-0.03315936401486397
Hello,0.26078373193740845,0.6110990047454834,4.027604916245764e-07,0.31078892946243286,0.5849000215530396,-0.02349834144115448,0.3551349937915802,0.5370115637779236,-0.031374141573905945,0.387384831905365,0.4890105128288269,-0.037602487951517105,0.4109807014465332,0.4497492015361786,-0.042926181107759476,0.3250744640827179,0.4338037967681885,-0.0073237731121480465,0.3471052348613739,0.36717599630355835,-0.017599139362573624,0.35783275961875916,0.32610175013542175,-0.029268981888890266,0.3657495677471161,0.2889860272407532,-0.03807022422552109,0.29776960611343384,0.42253780364990234,-0.006112273782491684,0.3163674473762512,0.3478908836841583,-0.013069165870547295,0.3257443606853485,0.29865169525146484,-0.0238253865391016,0.3322409391403198,0.2579042315483093,-0.032647207379341125,0.2683773636817932,0.4268853962421417,-0.008802348747849464,0.2805761992931366,0.3555052578449249,-0.017815280705690384,0.28861871361732483,0.3097776174545288,-0.028121622279286385,0.29550644755363464,0.2719905376434326,-0.03598102554678917,0.23527482151985168,0.4435444474220276,-0.01411486230790615,0.22775226831436157,0.3912828266620636,-0.024881327524781227,0.22301283478736877,0.3541840612888336,-0.030923912301659584,0.21928051114082336,0.31926923990249634,-0.03481036424636841
Hello,0.2604682147502899,0.6125138401985168,3.8795965906501806e-07,0.31127527356147766,0.5863522887229919,-0.02194039709866047,0.3563690781593323,0.5363383293151855,-0.028383275493979454,0.3880404829978943,0.4874945282936096,-0.03340514004230499,0.411905437707901,0.45038866996765137,-0.03752830997109413,0.32462984323501587,0.4334993064403534,-0.004170516040176153,0.34641435742378235,0.3669032156467438,-0.013047521002590656,0.35722336173057556,0.3261537551879883,-0.024024723097682,0.36519163846969604,0.28944024443626404,-0.032507166266441345,0.29717668890953064,0.4225452244281769,-0.003264813916757703,0.3150792419910431,0.34784364700317383,-0.009132253006100655,0.3246254622936249,0.29895102977752686,-0.019613591954112053,0.3312208950519562,0.25833117961883545,-0.028282195329666138,0.26813939213752747,0.42689934372901917,-0.006185592617839575,0.27936360239982605,0.3560218811035156,-0.0143476203083992,0.2875044643878937,0.3104895353317261,-0.024689510464668274,0.2942968010902405,0.27260974049568176,-0.03268731012940407,0.2357254922389984,0.4432646334171295,-0.011608387343585491,0.2274785041809082,0.3917165696620941,-0.02156919799745083,0.22257810831069946,0.35547277331352234,-0.027381807565689087,0.2190469652414322,0.321377158164978,-0.03125560283660889
Hello,0.2613981366157532,0.6118932962417603,3.793472842517076e-07,0.3126572072505951,0.5846951603889465,-0.020682577043771744,0.3564624786376953,0.5359896421432495,-0.026801565662026405,0.3869251012802124,0.4872938096523285,-0.031934697180986404,0.41006410121917725,0.44930893182754517,-0.0363529808819294,0.32424432039260864,0.43327873945236206,-0.0031498782336711884,0.3456030786037445,0.3667011857032776,-0.012163925915956497,0.35620617866516113,0.32557398080825806,-0.02322329580783844,0.3640313148498535,0.28833717107772827,-0.03182113543152809,0.2969819903373718,0.4227299094200134,-0.0029958414379507303,0.31431493163108826,0.3480461835861206,-0.009275623597204685,0.3231777548789978,0.29891037940979004,-0.019942324608564377,0.3291449546813965,0.2582359313964844,-0.028841126710176468,0.2679770290851593,0.4272851049900055,-0.006633073557168245,0.2787061631679535,0.3558495044708252,-0.015460272319614887,0.28646180033683777,0.3099788427352905,-0.026016881689429283,0.2926625609397888,0.2721257209777832,-0.03410085290670395,0.23534870147705078,0.4433008134365082,-0.01267329417169094,0.22706395387649536,0.39056652784347534,-0.023760845884680748,0.2216469794511795,0.35285478830337524,-0.030360274016857147,0.21695780754089355,0.3172954022884369,-0.03468232974410057
Hello,0.2612110376358032,0.6137750148773193,3.9320633504758007e-07,0.3120642900466919,0.5858260989189148,-0.02133929543197155,0.3566036820411682,0.5366384387016296,-0.027744565159082413,0.3876800537109375,0.48807263374328613,-0.033091336488723755,0.4104017913341522,0.4501095712184906,-0.037571851164102554,0.32399439811706543,0.4319903552532196,-0.0019969395361840725,0.3447038531303406,0.3659822344779968,-0.01047239825129509,0.35518550872802734,0.32532936334609985,-0.021485041826963425,0.363109290599823,0.288645476102829,-0.030166707932949066,0.2964787185192108,0.4219348132610321,-0.0016644257120788097,0.3132961690425873,0.3476751148700714,-0.007360083516687155,0.3221794366836548,0.2986035943031311,-0.01803046651184559,0.3285093903541565,0.25765568017959595,-0.026975495740771294,0.26732102036476135,0.42697063088417053,-0.005317823030054569,0.2781177759170532,0.355368435382843,-0.013822041451931,0.2858662009239197,0.3092295527458191,-0.02453097701072693,0.2923493981361389,0.2707190215587616,-0.03278268873691559,0.2348569929599762,0.44379714131355286,-0.011484803631901741,0.22579821944236755,0.3911985158920288,-0.022469809278845787,0.2199905663728714,0.35362157225608826,-0.029155129566788673,0.2153257131576538,0.3175809979438782,-0.03358156234025955
Hello,0.26140928268432617,0.6152999401092529,3.8187747009033046e-07,0.3120981454849243,0.5875406861305237,-0.021163856610655785,0.3565811812877655,0.5371400713920593,-0.027629029005765915,0.388102650642395,0.48815226554870605,-0.0330190472304821,0.4109140634536743,0.4504688084125519,-0.037685904651880264,0.3237754702568054,0.4331552982330322,-0.0033971057273447514,0.34491607546806335,0.36686229705810547,-0.012440895661711693,0.35535871982574463,0.3262019157409668,-0.023667581379413605,0.3631618022918701,0.2895718812942505,-0.03241221606731415,0.29611536860466003,0.4229930639266968,-0.0032290820963680744,0.3133684992790222,0.3485260307788849,-0.009400850161910057,0.32275035977363586,0.2996288537979126,-0.02018609829246998,0.3295314610004425,0.25839775800704956,-0.02922050654888153,0.26699692010879517,0.428144246339798,-0.006911502219736576,0.277927041053772,0.35641902685165405,-0.015651537105441093,0.2859298884868622,0.3104246258735657,-0.026371216401457787,0.2926146984100342,0.2719549536705017,-0.03468254208564758,0.23458383977413177,0.44534075260162354,-0.013046507723629475,0.22568166255950928,0.39263197779655457,-0.02421041950583458,0.220007061958313,0.35473641753196716,-0.030927449464797974,0.21547479927539825,0.31855231523513794,-0.03540847823023796
